Pc_thy,averages
2.794232533343016e-19,0.9538620769999999
1.7252773292752983e-19,0.9529187365
-1.2076055536472204e-19,0.9519753959999999
-4.0637859547216744e-19,0.9505929145
5.446972057833963e-19,0.9487712915
6.489056841741207e-19,0.9469496685000001
1.0217154638679625e-18,0.9481000115
-8.887097546966904e-22,0.9522223205
-3.0580726547189674e-19,0.9563446295
-2.3745760090488954e-21,0.9596670215
-8.170975794983391e-19,0.9621894959999999
-6.3447162506672285e-21,0.9647119705
-4.485093304504793e-19,0.9658978
-1.69526787721588e-20,0.9657469835
-3.8523675737821224e-19,0.965596167
-4.5296480756216773e-20,0.9652701379999999
1.0908473125989785e-19,0.964768896
3.1265154988341223e-19,0.9642676539999999
7.462635798316267e-20,0.963096611
4.017042110283482e-19,0.9612557665
1.9939688417241124e-19,0.959414922
-6.61395342467429e-19,0.957088361
5.327757978841544e-19,0.9542760825000001
-3.2482863798665845e-20,0.9514638040000001
-3.1118041516510045e-19,0.9500362255
-8.679214859415089e-20,0.9499933465
-2.199962351270332e-19,0.9499504675
-1.506267306998997e-20,0.9505167675
-3.319122511128136e-19,0.9516922465
-2.570869401224523e-19,0.9528677255
-1.9486712178671773e-20,0.953428111
-4.700795381128287e-19,0.9533734030000001
-5.2067257043225563e-20,0.953318695
-6.05501360731387e-19,0.9515007685
-1.3912040323418524e-19,0.9479196235
9.84224041904964e-19,0.9443384785
-3.7172087978390043e-19,0.9446142355
-8.396628372108564e-19,0.948746895
-9.932145771222402e-19,0.9528795545
1.225921184950907e-18,0.956720192
8.156406960833586e-19,0.960268808
-1.938634380984667e-19,0.963817424
4.446166501932485e-19,0.9649788565
-3.3941635703736188e-19,0.963753105
3.206257069702116e-19,0.9625273535
6.492501217444574e-19,0.9611441325
-1.0670216728666389e-20,0.9596034419999999
3.1605561885918486e-23,0.9580627515
-2.8510141107328876e-20,0.9576931040000001
8.444807798361863e-23,0.9584944995
-7.617728548812766e-20,0.959295895
2.256399649171961e-22,0.960157174
-2.0354086647603734e-19,0.9610783355
6.028958264469374e-22,0.961999497
3.2351347586736056e-19,0.9627262240000001
1.6108998141360955e-21,0.9632585165
-2.9542734065919507e-21,0.963790809
3.2956487495859676e-19,0.963279956
-7.893608597413026e-21,0.9617259579999999
-3.120486952759865e-19,0.96017196
-2.1091161214183808e-20,0.9599242960000001
3.3590160805602874e-20,0.9609829665
-5.635408392415905e-20,0.962041637
8.975077562934902e-20,0.962671516
6.626632704595696e-20,0.9628726045
2.296793595661249e-20,0.963073693
-3.978169565447e-20,0.9634507335
-1.554715702360861e-19,0.9640037260000001
-1.0629416100882515e-19,0.9645567184999999
1.8270705494104588e-20,0.9651193220000001
-2.8401123880453407e-19,0.9656915365000001
4.8818153211095065e-20,0.9662637510000001
1.0850176861910223e-19,0.9666311805000001
-8.640146027618047e-20,0.9667938254999999
2.085947205344124e-19,0.9669564705
-6.822896740000011e-20,0.966969778
1.29849239079327e-19,0.9668337475
-1.967290157224965e-20,0.966697717
-1.159513442536261e-20,0.9664167850000001
5.585565988413638e-20,0.965990951
-3.0981462981050024e-20,0.9655651169999999
4.082124174967381e-20,0.9640473445
-8.278050199630372e-20,0.9614376330000001
6.525631260698222e-22,0.9588279215
-2.211842453970377e-19,0.9571438075
1.7436017634342262e-21,0.9563852909999999
2.7637147781772027e-19,0.9556267745
4.658778573286714e-21,0.9545222675
-1.2891472520335902e-19,0.9530717710000001
1.2447921452067466e-20,0.9516212745
-3.444520081825971e-19,0.9483543295
3.325995130254249e-20,0.943270937
-9.203540228147613e-19,0.9381875445
8.886819899267321e-20,0.9353989235
-2.4591278529051508e-18,0.9349050745
-1.96231429565899e-19,0.9344112255
-2.5199994762901333e-18,0.935003401
-0.001784199750000023,0.9366816005
-0.014390317999999964,0.9383598
-0.013910914749999956,0.9268083155
-5.766500000006928e-05,0.9020271470000001
0.013651422250000054,0.8772459785
0.014447983000000032,0.865521499
0.0020436922499999202,0.8668537085000001
0.0017138729999999754,0.868185918
0.0039928730000000434,0.8761547789999999
0.0011394999999999951,0.890760291
-0.003218151000000034,0.905365803
-0.002853372999999971,0.916753164
-0.0007747220000000037,0.924922374
3.446092148476892e-18,0.933091584
-7.365602177818759e-20,0.9375864975
5.341175152265695e-19,0.938407115
6.705656012061484e-19,0.9392277325
5.597690464599725e-19,0.9372064995
5.698503430231507e-20,0.932343417
-2.390561433005085e-19,0.9274803345
1.5225991525998253e-19,0.9260202264999999
-4.219023943027436e-19,0.927963094
4.0682754829955427e-19,0.9299059615
-1.3441368306231491e-18,0.933184735
-6.477095119087104e-19,0.9377994144999999
-1.2200127285600094e-19,0.942414094
4.090220045002294e-21,0.94106562
-3.259796509189778e-19,0.9337539925
1.0928772240037572e-20,0.926442365
2.5984500326126055e-18,0.9204903005
2.9200889282349115e-20,0.9158978
3.999516005728068e-21,0.9113052994999999
-1.0061795075281606e-18,0.913196416
1.0686452540215089e-20,0.92157115
1.3048630110631135e-19,0.929945884
2.855352190882963e-20,0.9382185949999999
2.0833734061371077e-18,0.9463892835000001
7.62931955510907e-20,0.954559972
-1.3722701566271294e-18,0.9600544125
2.0385056897647855e-19,0.962872605
-1.9716087792767716e-19,0.9656907975
5.446757626531502e-19,0.9659140645
3.4056039685829066e-19,0.963542406
-2.7938446019001505e-19,0.9611707475
4.259400823505173e-20,0.9601364735
-3.1281671774651304e-19,0.9604395845
1.1380848420934337e-19,0.9607426955
-3.33585838316447e-19,0.9606473265
3.0408904009577384e-19,0.9601534775
7.748443900184905e-19,0.9596596285000001
8.125065978058039e-19,0.9575666844999999
-5.317563358658613e-19,0.953874645
-1.298480937295406e-18,0.9501826055
3.1390975390522614e-19,0.9431378635000001
-1.1626182902122145e-23,0.9327404185
8.387469212304689e-19,0.9223429734999999
-3.106442215814695e-23,0.919775402
1.3737167539083033e-18,0.925037704
-8.30021626285445e-23,0.930300006
-2.4010482652444266e-18,0.9375147859999999
-2.2177650580850525e-22,0.946682044
5.23445466139027e-19,0.9558493020000001
-5.925727351061498e-22,0.959726165
-3.361104430123788e-19,0.958312633
-1.5833167048559539e-21,0.9568991010000001
-4.643848847302467e-19,0.9569515909999999
-4.23052165474086e-21,0.958470103
6.023569115709558e-20,0.959988615
-1.1303685116402286e-20,0.9604484565
1.0673582100267353e-19,0.9598496274999999
-3.0202728561284615e-20,0.9592507985000001
2.3098119619876843e-19,0.9602628934999999
-8.069977207901654e-20,0.962885912
-1.4177723278436842e-19,0.9655089305
-2.15624664519656e-19,0.967108026
-5.355660636921428e-20,0.9676831975
2.912263320086945e-19,0.968258369
-3.4679293552422107e-20,0.968489029
1.2761695543290647e-19,0.9683751775
-9.26608693410615e-20,0.9682613259999999
1.5723746327575737e-20,0.9680883305
-3.0743522023305205e-20,0.967856192
-6.64073657702377e-20,0.9676240535
1.346956967866516e-19,0.9672736275
3.940417209271644e-20,0.9668049145
-7.37825233666853e-20,0.9663362015
1.052854457132735e-19,0.966384995
1.969822015721755e-20,0.966951295
-1.5236484355000017e-19,0.967517595
-1.6420803878390836e-19,0.9678998105000001
2.657169347514949e-20,0.9680979415
-5.072571833335306e-21,0.9682960725
-3.742232039614191e-20,0.968339691
1.016335272007906e-20,0.9682287970000001
3.5535261788915236e-20,0.968117903
3.438878514217467e-21,0.9681689145
-4.0577394250209537e-20,0.9683818315
9.188464934396512e-21,0.9685947484999999
-2.4991843181354243e-27,0.9686354095
2.45509946052416e-20,0.968503815
-6.677652910904023e-27,0.9683722205
1.1388589353037122e-20,0.9683507805
-1.7842240795919078e-26,0.968439496
8.463969591268667e-20,0.9685282115
-4.7673270963379864e-26,0.967712769
2.2615189072146575e-19,0.965993169
-1.2737978304119207e-25,0.9642735689999999
-2.630982523344143e-19,0.963777502
-3.4035023853071256e-25,0.964504968
1.6437992113120756e-19,0.965232434
-9.093930145930852e-25,0.965066832
5.531837993983985e-21,0.9640081615
-2.4298371540903114e-24,0.962949491
1.4780719708573543e-20,0.962718831
-6.4923619388824924e-24,0.9633161815
3.949314411250025e-20,0.9639135320000001
-1.734715574443728e-23,0.9648398684999999
-3.281576967371698e-19,0.9660951915
-4.6350436906296813e-23,0.9673505145000001
-9.45478139595365e-21,0.967584132
-1.238452593073656e-22,0.9667960435
-2.5262575272704592e-20,0.966007955
-3.309062282185765e-22,0.9657211085
4.092022093111124e-20,0.965935504
-8.841592523322902e-22,0.9661498995
9.16013612407783e-22,0.96536255
-2.3624142334676656e-21,0.963573456
2.44753018236353e-21,0.961784362
-6.312212416238775e-21,0.9618309375
6.539645167318424e-21,0.9637131830000001
-1.6865808300405403e-20,0.9655954285
1.7473516454506828e-20,0.966654099
-4.506430881427763e-20,0.9668891945
4.668812595701112e-20,0.96712429
6.932656889397896e-20,0.967297285
1.6327489433896522e-20,0.9674081795
-4.499446643319107e-21,0.9675190739999999
1.520462318077916e-19,0.9626160695
-1.2022235992162189e-20,0.952699166
4.062578726155603e-19,0.9427822625
-3.212265189672448e-20,0.9412837115
-6.492282479808791e-19,0.9482035129999999
-8.582968805060734e-20,0.9551233145
2.6839746358990454e-23,0.9592293590000001
-2.2933148155227654e-19,0.9605216464999999
7.171407690007055e-23,0.961813934
2.5460256775879016e-19,0.9624098059999999
1.9161540339613994e-22,0.962309262
1.1107569374223295e-19,0.9622087180000001
5.11984040035329e-22,0.962283387
-1.3683150605145158e-21,0.9625332685
1.3679884425010941e-21,0.9627831499999999
-3.656050917023199e-21,0.962990892
3.65517717835296e-21,0.963156494
-9.76873579308557e-21,0.963322096
9.766398450513529e-21,0.9638817424999999
-2.6101441462639703e-20,0.964835433
2.609518883493623e-20,0.9657891235
-6.974139344722881e-20,0.966318459
6.972466705940375e-20,0.9664234385
-7.792435559517783e-20,0.966528418
5.077455662986391e-20,0.966254879
1.170517240483565e-19,0.9656028210000001
-1.624891223831796e-19,0.964950763
-1.2092609730289578e-19,0.9648805300000001
-4.797427892639075e-22,0.965392122
1.1057402092672712e-19,0.965903714
-1.2818394157032825e-21,0.9660848415000001
8.192531694055856e-20,0.965935504
-3.424985897495105e-21,0.9657861665
-1.2601808135815275e-21,0.9657151945
4.4012026965785904e-21,0.9657225869999999
9.82768409708158e-20,0.9657299795000001
-1.79285223098926e-21,0.9653847289999999
-5.58957341236889e-20,0.9646868344999999
-4.7904318670434014e-21,0.96398894
-4.092916736935694e-20,0.964233647
-1.2799848795940886e-20,0.9654209545000001
-9.395787070380648e-22,0.966608262
2.0009407366604266e-20,0.9667694285
-2.510494600729077e-21,0.9659044535
-7.457344230683379e-22,0.9650394785
-6.707882046580667e-21,0.9648361725000001
-1.9925550058144848e-21,0.965294535
-1.7923034583612526e-20,0.9657528975
-5.323980398893981e-21,0.966011651
-4.7889209508257045e-20,0.9660707945
-1.4225337421097186e-20,0.966129938
-1.2795692473989176e-19,0.9659044535
-3.800919792757055e-20,0.96539434
9.17880969686445e-20,0.9648842264999999
-1.0155816233607537e-19,0.9649389345
2.841153611377669e-20,0.9655584635000001
1.623239106933488e-19,0.9661779925
7.591383667128709e-20,0.9661218060000001
3.8308590266654275e-23,0.965389904
-1.4003439866736892e-20,0.964658002
1.0235779279711027e-22,0.963961586
-3.741618020708603e-20,0.9633006565
2.7349264677585045e-22,0.962639727
-9.997333188211956e-20,0.9619839720000001
7.307526451717529e-22,0.9613333925
1.6655934476881572e-19,0.960682813
1.9525184121790346e-21,0.9600640229999999
1.1353812610487428e-20,0.9594770225
5.2169885050520065e-21,0.9588900220000001
3.0336799528829036e-20,0.9583599475
1.393941736583402e-20,0.957886799
8.105835785697023e-20,0.9574136504999999
3.7245118771243884e-20,0.95305181
2.1658373593453994e-19,0.9448012775
9.951627359145055e-20,0.9365507449999999
1.450196612161429e-19,0.935160131
-1.6778055678543006e-19,0.9406294355
8.211601187104587e-19,0.94609874
-1.4616763572521416e-20,0.9506816295
-1.2753592847188585e-18,0.954378105
-3.905506370720596e-20,0.9580745804999999
6.176794582730295e-20,0.9599989655000001
-1.0435264917614089e-19,0.96015126
1.650399877066208e-19,0.9603035545
1.5485721960224006e-19,0.9609548735
4.409762568173432e-19,0.9621052165
-1.9912215080383767e-20,0.9632555595000001
-0.0028455170000000305,0.9569079725
-5.320417248634812e-20,0.9430624555
0.0028455170000000287,0.9292169385
-1.4215816565510677e-19,0.926854891
-3.837479983929629e-19,0.9359763130000001
-3.7983757885928363e-19,0.945097735
1.1430513923146513e-18,0.95161536
-1.0149018570183651e-18,0.9555291875
8.857455801398083e-19,0.959443015
7.576937271338459e-19,0.9612143660000001
5.235160482879028e-19,0.96084324
5.7743167891353085e-19,0.9604721140000001
1.5196935926689868e-19,0.9601978355
3.0819778049498447e-19,0.9600204045
2.4342231780462566e-19,0.9598429735
3.5778647237653044e-20,0.9589033295
-1.1233377918174794e-22,0.9572014725
9.55982741334581e-20,0.9554996155
-3.001487219380291e-22,0.9554345575000001
2.5543251975378006e-19,0.957006299
-8.019783179849026e-22,0.9585780405
-1.8486226046983732e-19,0.9590371424999999
-2.1428351197531295e-21,0.9583836055
-6.02593177710906e-20,0.9577300685
-5.725519315765355e-21,0.957460226
-6.614129940698723e-20,0.9575740775
-1.529822389646975e-20,0.957687929
-5.475273317380363e-20,0.9581218954999999
-4.0875882427310134e-20,0.9588759760000001
7.054460963736663e-20,0.9596300565
-1.0921776119362773e-19,0.960132038
1.8849071558758943e-19,0.9603819195
-7.498248532269414e-20,0.960631801
5.036352181315685e-19,0.959694375
-4.1718887198598033e-19,0.9575696415
-3.89042166678763e-19,0.955444908
6.200213120887836e-19,0.954049119
-1.7213421737913923e-19,0.9533822750000001
-7.806591698877244e-20,0.952715431
-2.4309125947196437e-19,0.952888426
-2.085871707940042e-19,0.95390126
9.969006136066406e-22,0.954914094
-5.573316691598553e-19,0.9566152115
2.663655111505214e-21,0.9590046130000001
2.4556866235084803e-19,0.9613940145
7.117117249410658e-21,0.9624563815
2.2246300164637705e-19,0.962191714
1.901648517597866e-20,0.9619270465
5.230593455932765e-20,0.9620822984999999
5.081084036913429e-20,0.96265747
-1.8550248416723712e-19,0.9632326415
1.357633377107383e-19,0.964014076
-6.196989594750036e-20,0.9650017745
3.62751014005203e-19,0.965989473
-3.80261916553923e-20,0.9656397864999999
1.0188592769707883e-19,0.963952715
6.382044516149817e-19,0.9622656435000001
-5.951290112166739e-19,0.960826236
-2.948196166516804e-20,0.9596344925
1.4457656450481051e-19,0.958442749
2.964565177853755e-20,0.9577884725000001
-4.7381470803857335e-20,0.957671664
-2.9207901230159534e-20,0.9575548555
-1.2660027447117146e-19,0.9575326765000001
-5.093660214101791e-20,0.9576051274999999
-6.721733299684098e-20,0.9576775785
-1.6320441895239145e-19,0.957192601
-1.697007793710181e-20,0.956150195
4.3128989953876612e-19,0.9551077889999999
1.7149757104835499e-19,0.955257866
-5.823442584886561e-19,0.9566004255
-1.9229221549894626e-19,0.9579429850000001
1.787366207848215e-19,0.958586172
-8.011035845217268e-20,0.9585299855
1.1165468976630602e-19,0.9584737990000001
-2.1404978847850967e-19,0.957916371
-2.031093090173137e-19,0.9568577005
2.9543430147532583e-19,0.95579903
3.2466656684794963e-19,0.9550678675
-7.798005001361194e-20,0.9546642125
1.2670406845811556e-22,0.9542605575
-2.083577346751964e-19,0.9534118469999999
3.3854511948412676e-22,0.9521180805
3.1064312096514055e-19,0.950824314
