Datetime,time,std_realpower,std_ust_predpower,std_st_predpower,std_mt_predpower,Load factor
2022-10-10,7:30:00,0.124463272,0.311501952,0.295160575,0.717002307,0.12
2022-10-10,7:15:00,0.133977999,0.3266989,0.298434173,0.717503549,0.13
2022-10-10,7:00:00,0.156374202,0.342796309,0.302754613,0.721118701,0.16
2022-10-10,6:45:00,0.159315117,0.352342087,0.303677253,0.719708126,0.16
2022-10-10,6:30:00,0.159505855,0.362012065,0.306493967,0.721358233,0.16
2022-10-10,6:15:00,0.193758872,0.372014727,0.307753726,0.717751952,0.19
2022-10-10,6:00:00,0.145275905,0.382248048,0.305216466,0.710796664,0.15
2022-10-10,5:45:00,0.148394251,0.391496629,0.303823634,0.709386089,0.15
2022-10-10,5:30:00,0.177843329,0.401206529,0.305167672,0.711599539,0.18
2022-10-10,5:15:00,0.147715578,0.411408801,0.307740419,0.706312101,0.15
2022-10-10,5:00:00,0.218155607,0.423119233,0.309829666,0.713484741,0.22
2022-10-10,4:45:00,0.267920511,0.430105571,0.313302874,0.703136089,0.27
2022-10-10,4:30:00,0.280438254,0.437548793,0.317583392,0.701286373,0.28
2022-10-10,4:15:00,0.293022534,0.444889993,0.323323279,0.696983676,0.29
2022-10-10,4:00:00,0.300257275,0.452625976,0.327386444,0.689110185,0.3
2022-10-10,3:45:00,0.321380412,0.462171753,0.332780341,0.687251597,0.32
2022-10-10,3:30:00,0.371886089,0.471362669,0.338950497,0.686750355,0.37
2022-10-10,3:15:00,0.368106813,0.480806423,0.343887509,0.688382718,0.37
2022-10-10,3:00:00,0.411111604,0.489855394,0.349813698,0.68939851,0.41
2022-10-10,2:45:00,0.342068843,0.514536018,0.351548084,0.692556778,0.34
2022-10-10,2:30:00,0.359785309,0.538271824,0.35432044,0.692113201,0.36
2022-10-10,2:15:00,0.404072037,0.561737048,0.358875976,0.689354152,0.4
2022-10-10,2:00:00,0.330828602,0.584940561,0.363187544,0.688449255,0.33
2022-10-10,1:45:00,0.397192158,0.469424237,0.363577892,0.679693045,0.4
2022-10-10,1:30:00,0.438631121,0.474467708,0.363218595,0.663671043,0.44
2022-10-10,1:15:00,0.386089425,0.478885735,0.363116572,0.660592619,0.39
2022-10-10,1:00:00,0.368231015,0.482079489,0.363001242,0.638041164,0.37
2022-10-10,0:45:00,0.363005678,0.481604862,0.363617814,0.61578247,0.36
2022-10-10,0:30:00,0.352253371,0.481675834,0.363471434,0.595976757,0.35
2022-10-10,0:15:00,0.263360539,0.48156494,0.364371895,0.574791519,0.26
2022-10-10,0:00:00,0.227661462,0.480762065,0.365959901,0.566580908,0.23
2022-10-9,23:45:00,0.227355394,0.477288857,0.288617814,0.136586231,0.23
2022-10-9,23:30:00,0.231866572,0.473793471,0.289127928,0.124822569,0.23
2022-10-9,23:15:00,0.237322569,0.471158623,0.288861781,0.124126153,0.24
2022-10-9,23:00:00,0.229355926,0.469118169,0.288032292,0.135898687,0.23
2022-10-9,22:45:00,0.241931334,0.461910043,0.28133428,0.145657381,0.24
2022-10-9,22:30:00,0.220360185,0.454861604,0.275310504,0.139096877,0.22
2022-10-9,22:15:00,0.210162349,0.447090135,0.269699255,0.132234741,0.21
2022-10-9,22:00:00,0.193022534,0.438644429,0.265023953,0.123372072,0.19
2022-10-9,21:45:00,0.198638219,0.415729241,0.257194819,0.111266856,0.2
2022-10-9,21:30:00,0.226574698,0.391882541,0.249494322,0.107877928,0.23
2022-10-9,21:15:00,0.236794713,0.3670511,0.240795777,0.107536373,0.24
2022-10-9,21:00:00,0.249897977,0.342729773,0.229852732,0.110104684,0.25
2022-10-9,20:45:00,0.228637331,0.318124556,0.214278744,0.113169801,0.23
2022-10-9,20:30:00,0.185122427,0.294796842,0.199228176,0.119539567,0.19
2022-10-9,20:15:00,0.16094748,0.273150284,0.185126863,0.132709368,0.16
2022-10-9,20:00:00,0.146367104,0.255367282,0.171606636,0.1443577,0.15
2022-10-9,19:45:00,0.119353265,0.253433286,0.159443754,0.153344571,0.12
2022-10-9,19:30:00,0.087287083,0.245666253,0.148709191,0.159377218,0.09
2022-10-9,19:15:00,0.065267921,0.240183641,0.139819908,0.165347764,0.07
2022-10-9,19:00:00,0.061785841,0.236918914,0.131862136,0.172888573,0.06
2022-10-9,18:45:00,0.058090845,0.235969659,0.126406139,0.179187367,0.06
2022-10-9,18:30:00,0.062726224,0.235845458,0.120972321,0.185632541,0.06
2022-10-9,18:15:00,0.067902768,0.23588538,0.116110717,0.192224095,0.07
2022-10-9,18:00:00,0.06446061,0.235778921,0.111621718,0.198456352,0.06
2022-10-9,17:45:00,0.063866217,0.221367104,0.110446238,0.199481015,0.06
2022-10-9,17:30:00,0.05235983,0.20705731,0.109834102,0.186036196,0.05
2022-10-9,17:15:00,0.030482612,0.192649929,0.109470369,0.192552342,0.03
2022-10-9,17:00:00,0.020577537,0.178437722,0.108960256,0.197657913,0.02
2022-10-9,16:45:00,0.01396824,0.154568843,0.110557133,0.18479418,0.01
2022-10-9,16:30:00,0.011901171,0.133042051,0.11215401,0.172050213,0.01
2022-10-9,16:15:00,0.013360539,0.113919446,0.113954933,0.172240951,0.01
2022-10-9,16:00:00,0.020550923,0.09617193,0.116301455,0.175621008,0.02
2022-10-9,15:45:00,0.018226579,0.083334812,0.118852023,0.179040987,0.02
2022-10-9,15:30:00,0.014624734,0.07191714,0.121296132,0.175625444,0.01
2022-10-9,15:15:00,0.014207771,0.061533002,0.123860007,0.173678141,0.01
2022-10-9,15:00:00,0.013577892,0.05219127,0.126632363,0.178508694,0.01
2022-10-9,14:45:00,0.015440916,0.052111427,0.130234209,0.178748226,0.02
2022-10-9,14:30:00,0.030713272,0.052031583,0.133702981,0.173855571,0.03
2022-10-9,14:15:00,0.034048971,0.052519517,0.137451207,0.177226757,0.03
2022-10-9,14:00:00,0.035149042,0.052311036,0.141603087,0.185206707,0.04
2022-10-9,13:45:00,0.025412527,0.101277502,0.150181867,0.185459546,0.03
2022-10-9,13:30:00,0.03510912,0.108862669,0.15898687,0.183490064,0.04
2022-10-9,13:15:00,0.050394784,0.117011178,0.168266501,0.188928318,0.05
2022-10-9,13:00:00,0.064234386,0.125141945,0.17765259,0.191900284,0.06
2022-10-9,12:45:00,0.087832683,0.134758694,0.186275727,0.188688786,0.09
2022-10-9,12:30:00,0.096322747,0.145116217,0.195045245,0.195896913,0.1
2022-10-9,12:15:00,0.103686125,0.155708836,0.205274131,0.20976313,0.1
2022-10-9,12:00:00,0.111568488,0.16662083,0.21667406,0.21748137,0.11
2022-10-9,11:45:00,0.112114088,0.177031583,0.220608588,0.221136444,0.11
2022-10-9,11:30:00,0.117210788,0.187610894,0.222631299,0.224827005,0.12
2022-10-9,11:15:00,0.127661462,0.198043825,0.224179383,0.225687544,0.13
2022-10-9,11:00:00,0.134319553,0.208702981,0.22626863,0.23113467,0.13
2022-10-9,10:45:00,0.144929915,0.216039744,0.22537704,0.236067246,0.14
2022-10-9,10:30:00,0.15184528,0.223558375,0.225354862,0.239571505,0.15
2022-10-9,10:15:00,0.149955642,0.231254436,0.226073456,0.243883073,0.15
2022-10-9,10:00:00,0.137717353,0.238963804,0.226823101,0.247813165,0.14
2022-10-9,9:45:00,0.134976047,0.238901703,0.22566093,0.256653655,0.13
2022-10-9,9:30:00,0.135463982,0.238830731,0.223886622,0.257301278,0.14
2022-10-9,9:15:00,0.130340667,0.238773066,0.221535664,0.260641412,0.13
2022-10-9,9:00:00,0.130220901,0.238285131,0.218514904,0.263959368,0.13
2022-10-9,8:45:00,0.127209013,0.2334945,0.213347232,0.26068577,0.13
2022-10-9,8:30:00,0.136847942,0.228286906,0.207354507,0.264917495,0.14
2022-10-9,8:15:00,0.15316714,0.222746629,0.201095635,0.268989532,0.15
2022-10-9,8:00:00,0.153078424,0.217774131,0.1959945,0.267818488,0.15
2022-10-9,7:45:00,0.151863023,0.219721434,0.192672108,0.268341909,0.15
2022-10-9,7:30:00,0.173088183,0.221952626,0.189611427,0.269801278,0.17
2022-10-9,7:15:00,0.173309972,0.224516501,0.186036196,0.274476579,0.17
2022-10-9,7:00:00,0.163262952,0.22681423,0.181915366,0.287677431,0.16
2022-10-9,6:45:00,0.130917317,0.221482434,0.177040454,0.296872782,0.13
2022-10-9,6:30:00,0.105522534,0.215680447,0.172440561,0.307301278,0.11
2022-10-9,6:15:00,0.095967885,0.209479241,0.16828868,0.315653833,0.1
2022-10-9,6:00:00,0.0858011,0.203087296,0.164726757,0.316239354,0.09
2022-10-9,5:45:00,0.07442335,0.189837651,0.162486693,0.312176189,0.07
2022-10-9,5:30:00,0.070244855,0.177328779,0.160428495,0.311812456,0.07
2022-10-9,5:15:00,0.070253726,0.165263485,0.158507807,0.317565649,0.07
2022-10-9,5:00:00,0.077741306,0.154200674,0.156906494,0.329280518,0.08
2022-10-9,4:45:00,0.068900816,0.146375976,0.15452005,0.336781405,0.07
2022-10-9,4:30:00,0.065476402,0.139105749,0.15178318,0.339145671,0.07
2022-10-9,4:15:00,0.056964159,0.132691625,0.148323279,0.328149397,0.06
2022-10-9,4:00:00,0.053255855,0.126210965,0.144535131,0.331214514,0.05
2022-10-9,3:45:00,0.05875621,0.126401703,0.13819198,0.334434883,0.06
2022-10-9,3:30:00,0.057474273,0.125927076,0.132616217,0.338773066,0.06
2022-10-9,3:15:00,0.061053939,0.125736338,0.127364265,0.348562811,0.06
2022-10-9,3:00:00,0.06762775,0.125723031,0.123074876,0.360588183,0.07
2022-10-9,2:45:00,0.077612669,0.118390703,0.112575408,0.365032825,0.08
2022-10-9,2:30:00,0.088591199,0.111701561,0.10112225,0.369836764,0.09
2022-10-9,2:15:00,0.097542583,0.106698013,0.088209723,0.374951207,0.1
2022-10-9,2:00:00,0.103340135,0.103246984,0.076082328,0.384408268,0.1
2022-10-9,1:45:00,0.10852555,0.09671753,0.058929205,0.384399397,0.11
2022-10-9,1:30:00,0.104768453,0.076033534,0.044060504,0.38499379,0.1
2022-10-9,1:15:00,0.09510291,0.058481192,0.033086409,0.388369411,0.1
2022-10-9,1:00:00,0.072427253,0.043137864,0.023296664,0.392383783,0.07
2022-10-9,0:45:00,0.039265436,0.027146913,0.015081618,0.400771824,0.04
2022-10-9,0:30:00,0.015778034,0.014394074,0.009115507,0.407558552,0.02
2022-10-9,0:15:00,0.001126686,0.005274131,0.004559972,0.410858765,0
2022-10-9,0:00:00,-0.000297197,0.001805358,0.001787615,0.412313698,0
2022-10-8,23:45:00,0.000133073,0.001135557,0.003402236,0.666394606,0
2022-10-8,23:30:00,0.000754081,0.000541164,0.002497339,0.667326118,0
2022-10-8,23:15:00,-0.000953691,0.000359297,0.001902945,0.68001242,0
2022-10-8,23:00:00,-0.001588006,0.000248403,0.001863023,0.687837119,0
2022-10-8,22:45:00,-0.001836409,0.000332683,0.002395316,0.693541519,0
2022-10-8,22:30:00,-0.0022445,0.000572214,0.003304649,0.697937367,0
2022-10-8,22:15:00,-0.002710256,0.001082328,0.004107523,0.696318311,0
2022-10-8,22:00:00,-0.001605749,0.001996097,0.00440472,0.693226579,0
2022-10-8,21:45:00,-0.000558907,0.003717175,0.004861604,0.708317069,0
2022-10-8,21:30:00,0.000470192,0.006241128,0.006094748,0.705167672,0
2022-10-8,21:15:00,0.001951739,0.009865153,0.008250532,0.713285131,0
2022-10-8,21:00:00,0.001836409,0.014864265,0.010326473,0.716319198,0
2022-10-8,20:45:00,0.004679737,0.021659865,0.013466998,0.714797729,0
2022-10-8,20:30:00,0.005815295,0.027896558,0.017964869,0.714797729,0.01
2022-10-8,20:15:00,0.007806955,0.036657204,0.023163591,0.705997161,0.01
2022-10-8,20:00:00,0.010304294,0.04444198,0.029484564,0.695550923,0.01
2022-10-8,19:45:00,0.010317601,0.053260291,0.035304294,0.694424237,0.01
2022-10-8,19:30:00,0.011674947,0.063289567,0.041217175,0.690032825,0.01
2022-10-8,19:15:00,0.019681512,0.073682576,0.048624911,0.679684173,0.02
2022-10-8,19:00:00,0.03214159,0.085095813,0.05535841,0.704528921,0.03
2022-10-8,18:45:00,0.043847587,0.09046753,0.061169269,0.70282115,0.04
2022-10-8,18:30:00,0.049219304,0.096668737,0.06615951,0.705149929,0.05
2022-10-8,18:15:00,0.050594393,0.102994145,0.0727555,0.697059084,0.05
2022-10-8,18:00:00,0.058529986,0.10930181,0.078575231,0.685122427,0.06
2022-10-8,17:45:00,0.064833215,0.114034776,0.083592087,0.673469659,0.06
2022-10-8,17:30:00,0.075833925,0.118448368,0.088294003,0.676663414,0.08
2022-10-8,17:15:00,0.085951916,0.123225692,0.093359652,0.660699077,0.09
2022-10-8,17:00:00,0.088183109,0.127847764,0.098451916,0.659638928,0.09
2022-10-8,16:45:00,0.085632541,0.127213449,0.104533357,0.644468595,0.09
2022-10-8,16:30:00,0.081471789,0.12649929,0.110384138,0.635543825,0.08
2022-10-8,16:15:00,0.070400106,0.125771824,0.116434528,0.635752307,0.07
2022-10-8,16:00:00,0.058042051,0.12503105,0.122236515,0.64956973,0.06
2022-10-8,15:45:00,0.060375266,0.12453868,0.12963538,0.651658978,0.06
2022-10-8,15:30:00,0.06609741,0.124467708,0.138418204,0.657385557,0.07
2022-10-8,15:15:00,0.078122782,0.124268098,0.148757984,0.646708659,0.08
2022-10-8,15:00:00,0.092845103,0.123984209,0.158587651,0.644175834,0.09
2022-10-8,14:45:00,0.093572569,0.136271292,0.170613023,0.652847764,0.09
2022-10-8,14:30:00,0.09066714,0.149658446,0.183104152,0.648376508,0.09
2022-10-8,14:15:00,0.094175834,0.163990419,0.197218772,0.642676544,0.09
2022-10-8,14:00:00,0.105314053,0.179143009,0.212562101,0.648620476,0.11
2022-10-8,13:45:00,0.121145316,0.26319198,0.237233854,0.646429205,0.12
2022-10-8,13:30:00,0.132629524,0.295768275,0.26500621,0.641265969,0.13
2022-10-8,13:15:00,0.156724627,0.330566891,0.296012243,0.645129524,0.16
2022-10-8,13:00:00,0.169419801,0.36771203,0.328113911,0.640977644,0.17
2022-10-8,12:45:00,0.192672108,0.398043825,0.357035131,0.636040632,0.19
2022-10-8,12:30:00,0.228601845,0.428947835,0.386683818,0.650483499,0.23
2022-10-8,12:15:00,0.25138396,0.460668027,0.417893896,0.651681157,0.25
2022-10-8,12:00:00,0.276889638,0.49202005,0.44988467,0.661178141,0.28
2022-10-8,11:45:00,0.301823101,0.5141989,0.470422285,0.667099894,0.3
2022-10-8,11:30:00,0.329382541,0.537482257,0.49112846,0.66658978,0.33
2022-10-8,11:15:00,0.326033534,0.558791696,0.513382718,0.666199432,0.33
2022-10-8,11:00:00,0.349481015,0.580433818,0.538254081,0.666048616,0.35
2022-10-8,10:45:00,0.331108055,0.598252307,0.550008872,0.662681867,0.33
2022-10-8,10:30:00,0.323638219,0.61515259,0.562282647,0.661120476,0.32
2022-10-8,10:15:00,0.341532115,0.629888219,0.575869411,0.665516324,0.34
2022-10-8,10:00:00,0.364873137,0.645506565,0.594104862,0.662850426,0.36
2022-10-8,9:45:00,0.37433907,0.653091732,0.624263662,0.656409688,0.37
2022-10-8,9:30:00,0.379143009,0.658760646,0.626556955,0.66273066,0.38
2022-10-8,9:15:00,0.405105571,0.664411817,0.621291696,0.659470369,0.41
2022-10-8,9:00:00,0.411293471,0.67030252,0.633734031,0.65728797,0.41
2022-10-8,8:45:00,0.424649574,0.678610717,0.643630234,0.652830021,0.42
2022-10-8,8:30:00,0.430655607,0.690809084,0.651658978,0.647130057,0.43
2022-10-8,8:15:00,0.496136444,0.702594925,0.666461143,0.641873669,0.5
2022-10-8,8:00:00,0.583663059,0.712020937,0.680540277,0.640644961,0.58
2022-10-8,7:45:00,0.585960788,0.739420688,0.675381476,0.629839425,0.59
2022-10-8,7:30:00,0.622715578,0.740343329,0.677364265,0.626956175,0.62
2022-10-8,7:15:00,0.590658268,0.739824344,0.679444642,0.614540454,0.59
2022-10-8,7:00:00,0.562189496,0.73992193,0.684505855,0.597400639,0.56
2022-10-8,6:45:00,0.547613556,0.754617637,0.686603974,0.593918559,0.55
2022-10-8,6:30:00,0.54294269,0.764979595,0.684048971,0.584390525,0.54
2022-10-8,6:15:00,0.573824521,0.780797551,0.680726579,0.58484741,0.57
2022-10-8,6:00:00,0.593386267,0.789154542,0.68522445,0.588041164,0.59
2022-10-8,5:45:00,0.560650284,0.758969127,0.694734741,0.588156494,0.56
2022-10-8,5:30:00,0.501619056,0.724578602,0.697258694,0.581147977,0.5
2022-10-8,5:15:00,0.518647977,0.69109741,0.692046664,0.574334634,0.52
2022-10-8,5:00:00,0.47589159,0.653832505,0.686062811,0.56964159,0.48
2022-10-8,4:45:00,0.433272711,0.648389815,0.686803584,0.567011178,0.43
2022-10-8,4:30:00,0.409035664,0.644907736,0.689731192,0.577612669,0.41
2022-10-8,4:15:00,0.441984564,0.63873758,0.687579844,0.581698013,0.44
2022-10-8,4:00:00,0.487690738,0.633117459,0.685872072,0.593164478,0.49
2022-10-8,3:45:00,0.544521824,0.650070972,0.689713449,0.598775727,0.54
2022-10-8,3:30:00,0.594056068,0.669016146,0.696757452,0.595630767,0.59
2022-10-8,3:15:00,0.649059617,0.684838538,0.707727111,0.601117814,0.65
2022-10-8,3:00:00,0.658636444,0.701450497,0.714815472,0.607279099,0.66
2022-10-8,2:45:00,0.67373137,0.710974095,0.723168027,0.600598829,0.67
2022-10-8,2:30:00,0.631658091,0.715201384,0.713480305,0.597072392,0.63
2022-10-8,2:15:00,0.577142477,0.723930979,0.724724982,0.616496629,0.58
2022-10-8,2:00:00,0.559607878,0.732478708,0.744406494,0.619517388,0.56
2022-10-8,1:45:00,0.598265614,0.774072924,0.791292583,0.622711143,0.6
2022-10-8,1:30:00,0.621784067,0.811790277,0.840822392,0.625789567,0.62
2022-10-8,1:15:00,0.615179205,0.843967353,0.876752129,0.6289434,0.62
2022-10-8,1:00:00,0.657119411,0.875124202,0.895617459,0.63479418,0.66
2022-10-8,0:45:00,0.700190738,0.896247339,0.912792761,0.636080554,0.7
2022-10-8,0:30:00,0.584536906,0.91855039,0.926379524,0.641913591,0.58
2022-10-8,0:15:00,0.502004968,0.930691093,0.931068133,0.641314762,0.5
2022-10-8,0:00:00,0.453246984,0.938799681,0.941026437,0.646677608,0.45
2022-10-7,23:45:00,0.513684351,0.946735273,0.933800568,0.722356281,0.51
2022-10-7,23:30:00,0.636320085,0.9506077,0.94000621,0.716509936,0.64
2022-10-7,23:15:00,0.877195706,0.953575231,0.946469127,0.705274131,0.88
2022-10-7,23:00:00,0.943324166,0.95478176,0.953845813,0.716722853,0.94
2022-10-7,22:45:00,0.974973385,0.954191803,0.954719659,0.712389106,0.97
2022-10-7,22:30:00,0.968900816,0.953255855,0.955930625,0.700709723,0.97
2022-10-7,22:15:00,0.969490774,0.950070972,0.95659599,0.69155873,0.97
2022-10-7,22:00:00,0.965573989,0.949951207,0.957101668,0.690671576,0.97
2022-10-7,21:45:00,0.952111427,0.949370121,0.957407736,0.687628637,0.95
2022-10-7,21:30:00,0.950332683,0.947711143,0.95656494,0.682212562,0.95
2022-10-7,21:15:00,0.910180092,0.9466022,0.95633428,0.684767566,0.91
2022-10-7,21:00:00,0.885282115,0.947453868,0.95616572,0.680664478,0.89
2022-10-7,20:45:00,0.880025727,0.944348829,0.956662527,0.677971966,0.88
2022-10-7,20:30:00,0.903388928,0.94170511,0.956130234,0.67805181,0.9
2022-10-7,20:15:00,0.915977644,0.944481902,0.956121363,0.675816182,0.92
2022-10-7,20:00:00,0.912442335,0.944189141,0.954972498,0.670613023,0.91
2022-10-7,19:45:00,0.923553939,0.953202626,0.955061214,0.662668559,0.92
2022-10-7,19:30:00,0.943922995,0.951281938,0.954111959,0.662956884,0.94
2022-10-7,19:15:00,0.942632186,0.951938432,0.952759049,0.65389017,0.94
2022-10-7,19:00:00,0.948571682,0.951055713,0.952665898,0.644579489,0.95
2022-10-7,18:45:00,0.944978708,0.949276969,0.949441093,0.640622782,0.94
2022-10-7,18:30:00,0.935894251,0.943643542,0.94818577,0.639913059,0.94
2022-10-7,18:15:00,0.937539922,0.939473918,0.94749379,0.637535486,0.94
2022-10-7,18:00:00,0.932545245,0.931635912,0.946744145,0.632700497,0.93
2022-10-7,17:45:00,0.921477999,0.930300745,0.944313343,0.627373137,0.92
2022-10-7,17:30:00,0.921132009,0.922529276,0.942352732,0.619193577,0.92
2022-10-7,17:15:00,0.918213272,0.912974627,0.938679915,0.608694109,0.92
2022-10-7,17:00:00,0.929284954,0.895923527,0.93548616,0.605997161,0.93
2022-10-7,16:45:00,0.916221611,0.888262952,0.934865153,0.597112314,0.92
2022-10-7,16:30:00,0.915800213,0.879826118,0.933663059,0.599929028,0.92
2022-10-7,16:15:00,0.910521647,0.86532115,0.932594038,0.592042229,0.91
2022-10-7,16:00:00,0.911249113,0.849498758,0.928246984,0.584457062,0.91
2022-10-7,15:45:00,0.910774485,0.845111781,0.92828247,0.577058197,0.91
2022-10-7,15:30:00,0.898939851,0.838702094,0.92759049,0.577164656,0.9
2022-10-7,15:15:00,0.903393364,0.836324521,0.926947303,0.569796842,0.9
2022-10-7,15:00:00,0.91253105,0.830633428,0.927976402,0.562491128,0.91
2022-10-7,14:45:00,0.915214691,0.817175302,0.927240064,0.560987402,0.92
2022-10-7,14:30:00,0.916416785,0.808268275,0.922662349,0.568940738,0.92
2022-10-7,14:15:00,0.81690472,0.798247871,0.916412349,0.574343506,0.82
2022-10-7,14:00:00,0.8466022,0.791447835,0.909306246,0.562131831,0.85
2022-10-7,13:45:00,0.807505323,0.911040632,0.904143009,0.570054116,0.81
2022-10-7,13:30:00,0.663932754,0.895511001,0.894499645,0.572604684,0.66
2022-10-7,13:15:00,0.562797197,0.887859297,0.881099184,0.581108055,0.56
2022-10-7,13:00:00,0.703078424,0.87128726,0.865968772,0.58922995,0.7
2022-10-7,12:45:00,0.749764904,0.870267033,0.864003726,0.57707594,0.75
2022-10-7,12:30:00,0.745298084,0.86662083,0.85748758,0.571682044,0.75
2022-10-7,12:15:00,0.871970369,0.86146203,0.851863023,0.558219482,0.87
2022-10-7,12:00:00,0.864944109,0.857336764,0.849245919,0.546690916,0.86
2022-10-7,11:45:00,0.790041696,0.85365951,0.850567779,0.532589603,0.79
2022-10-7,11:30:00,0.721894961,0.845759404,0.850674237,0.523602732,0.72
2022-10-7,11:15:00,0.775057665,0.839101313,0.846788502,0.512637509,0.78
2022-10-7,11:00:00,0.807270227,0.838848474,0.845014194,0.499188254,0.81
2022-10-7,10:45:00,0.734510291,0.831298793,0.839824344,0.490605039,0.73
2022-10-7,10:30:00,0.670856991,0.826401703,0.831782292,0.478451029,0.67
2022-10-7,10:15:00,0.650217353,0.816190561,0.827723563,0.467507984,0.65
2022-10-7,10:00:00,0.685304294,0.806671398,0.818554826,0.468035841,0.69
2022-10-7,9:45:00,0.705961675,0.801539212,0.819810149,0.459248581,0.71
2022-10-7,9:30:00,0.740157026,0.792605571,0.815503016,0.461976579,0.74
2022-10-7,9:15:00,0.73600071,0.79533357,0.810503903,0.467126508,0.74
2022-10-7,9:00:00,0.81100071,0.786107168,0.810251065,0.467756388,0.81
2022-10-7,8:45:00,0.664819908,0.773682576,0.796380412,0.47623758,0.66
2022-10-7,8:30:00,0.507350071,0.758680802,0.781152413,0.466638573,0.51
2022-10-7,8:15:00,0.516048616,0.748061568,0.781329844,0.460991838,0.52
2022-10-7,8:00:00,0.452954223,0.738285131,0.786191448,0.448620476,0.45
2022-10-7,7:45:00,0.500501242,0.750634315,0.794690383,0.444273421,0.5
2022-10-7,7:30:00,0.568217708,0.745781583,0.783654187,0.437256033,0.57
2022-10-7,7:15:00,0.505633428,0.746735273,0.773057133,0.430309617,0.51
2022-10-7,7:00:00,0.470852555,0.745812633,0.77229418,0.42145582,0.47
2022-10-7,6:45:00,0.522338538,0.739939674,0.783738467,0.415888928,0.52
2022-10-7,6:30:00,0.469912172,0.748766856,0.785854329,0.409913946,0.47
2022-10-7,6:15:00,0.455309617,0.742805181,0.779586586,0.408086409,0.46
2022-10-7,6:00:00,0.482656139,0.739119056,0.779786196,0.404533357,0.48
2022-10-7,5:45:00,0.546619943,0.743714514,0.779941448,0.400998048,0.55
2022-10-7,5:30:00,0.551539212,0.737295955,0.777847764,0.397484918,0.55
2022-10-7,5:15:00,0.584701029,0.731888751,0.789252129,0.393989532,0.58
2022-10-7,5:00:00,0.606817779,0.727377573,0.792641057,0.390516324,0.61
2022-10-7,4:45:00,0.582576295,0.727812278,0.787304826,0.392237402,0.58
2022-10-7,4:30:00,0.581995209,0.726738822,0.789261001,0.40316714,0.58
2022-10-7,4:15:00,0.59968506,0.721349361,0.786564053,0.405726579,0.6
2022-10-7,4:00:00,0.667419269,0.713648864,0.779923705,0.404914833,0.67
2022-10-7,3:45:00,0.628522001,0.711714869,0.778477644,0.40581973,0.63
2022-10-7,3:30:00,0.741647445,0.706591554,0.781316537,0.408303762,0.74
2022-10-7,3:15:00,0.696362669,0.702865507,0.780229773,0.403189319,0.7
2022-10-7,3:00:00,0.706161285,0.698181334,0.782829134,0.398128105,0.71
2022-10-7,2:45:00,0.684062278,0.701876331,0.781179028,0.393106813,0.68
2022-10-7,2:30:00,0.664562633,0.709749823,0.772786551,0.388134315,0.66
2022-10-7,2:15:00,0.652386444,0.718097942,0.77122516,0.383667495,0.65
2022-10-7,2:00:00,0.656374202,0.729009936,0.768111249,0.38174237,0.66
2022-10-7,1:45:00,0.660632541,0.761333392,0.762916962,0.39421132,0.66
2022-10-7,1:30:00,0.626082328,0.75674237,0.761457594,0.390312278,0.63
2022-10-7,1:15:00,0.597400639,0.75265259,0.764917495,0.372768808,0.6
2022-10-7,1:00:00,0.561541874,0.74760912,0.754901526,0.355353974,0.56
2022-10-7,0:45:00,0.580584634,0.743120121,0.738946061,0.350878282,0.58
2022-10-7,0:30:00,0.584292938,0.739500532,0.728344571,0.348465224,0.58
2022-10-7,0:15:00,0.579874911,0.736989886,0.720222676,0.346061036,0.58
2022-10-7,0:00:00,0.576375089,0.733907026,0.712264904,0.34366572,0.58
2022-10-6,23:45:00,0.546779631,0.722311923,0.668523776,0.238466998,0.55
2022-10-6,23:30:00,0.537393542,0.71218506,0.669038325,0.235007097,0.54
2022-10-6,23:15:00,0.528025195,0.704191803,0.667703158,0.231582683,0.53
2022-10-6,23:00:00,0.551840845,0.693643542,0.666270405,0.234062278,0.55
2022-10-6,22:45:00,0.591643009,0.68594748,0.666070795,0.233015436,0.59
2022-10-6,22:30:00,0.615565117,0.67716022,0.665573989,0.227954223,0.62
2022-10-6,22:15:00,0.620537615,0.667259581,0.665254613,0.227262243,0.62
2022-10-6,22:00:00,0.615880057,0.656059262,0.668985096,0.225754081,0.62
2022-10-6,21:45:00,0.609705465,0.643168914,0.666997871,0.216913591,0.61
2022-10-6,21:30:00,0.620652945,0.63144961,0.668483854,0.213169801,0.62
2022-10-6,21:15:00,0.610756742,0.622431689,0.667654365,0.206862136,0.61
2022-10-6,21:00:00,0.625452449,0.61100071,0.665117104,0.208632009,0.63
2022-10-6,20:45:00,0.62998137,0.612087473,0.661683818,0.210672463,0.63
2022-10-6,20:30:00,0.663156494,0.612783889,0.664518275,0.208778389,0.66
2022-10-6,20:15:00,0.672240951,0.614970724,0.667707594,0.200647622,0.67
2022-10-6,20:00:00,0.632301278,0.616323634,0.673345458,0.192791874,0.63
2022-10-6,19:45:00,0.625062101,0.660002661,0.678779276,0.18484741,0.63
2022-10-6,19:30:00,0.624742725,0.674982257,0.682571859,0.177971966,0.62
2022-10-6,19:15:00,0.62240951,0.692073279,0.686107168,0.175088715,0.62
2022-10-6,19:00:00,0.658139638,0.705464869,0.690383251,0.178677253,0.66
2022-10-6,18:45:00,0.684106636,0.695462207,0.691944642,0.1738467,0.68
