Datetime,time,Measured & Upscaled,Most recent forecast,Day Ahead 11AM forecast,Day-ahead 6PM forecast,Week-ahead forecast,Monitored capacity,Load factor,Decremental bid Indicator
2022-6-8,21:30:00,1935.9,1801.06,1937.19,1839.55,420.32,2254.4,0.86,''
2022-6-8,21:15:00,1614.94,1818.6,1945.29,1879.9,419.03,2254.4,0.72,''
2022-6-8,21:00:00,1547.65,1842.59,1939.14,1883.55,410.57,2254.4,0.69,''
2022-6-8,20:45:00,1701.17,1849.38,1950.11,1905.37,396.7,2254.4,0.75,''
2022-6-8,20:30:00,1805.29,1864.71,1946.14,1940.44,396.38,2254.4,0.8,''
2022-6-8,20:15:00,1846.1,1866.93,1963.3,1984.02,398.23,2254.4,0.82,''
2022-6-8,20:00:00,1639.72,1883.26,1975.71,2002.37,380.85,2254.4,0.73,"-174,800"
2022-6-8,19:45:00,1728.78,2008.07,1993.13,2012.97,375.27,2254.4,0.77,"-174,700"
2022-6-8,19:30:00,1573.12,2035.02,2022.77,2012.79,360.98,2254.4,0.7,"-274,500"
2022-6-8,19:15:00,1543.92,2054.56,2016.94,2015.77,331.01,2254.4,0.68,"-274,300"
2022-6-8,19:00:00,1236.98,2069.93,2031.77,1996.02,300.03,2254.4,0.55,"-274,000"
2022-6-8,18:45:00,1263.24,2067.02,2048.81,1963.87,270.23,2254.4,0.56,"-574,300"
2022-6-8,18:30:00,1536.71,2060.26,2054.15,1929.36,256.95,2254.4,0.68,"-600,000"
2022-6-8,18:15:00,2034.88,2056.73,2057.2,1946.45,237.66,2254.4,0.9,''
2022-6-8,18:00:00,2098.59,2059.97,2044.69,1984.51,221.57,2254.4,0.93,''
2022-6-8,17:45:00,2044.61,2032.65,2021.82,2010.13,208.63,2254.4,0.91,''
2022-6-8,17:30:00,1928.39,2014.31,2034.65,2046.95,200.72,2254.4,0.86,''
2022-6-8,17:15:00,1811.34,1984.93,2051.55,2061.83,201.46,2254.4,0.8,''
2022-6-8,17:00:00,1565.46,1940.92,2046.57,2065.25,193.04,2254.4,0.69,''
2022-6-8,16:45:00,1413.63,1896.79,2043.01,2055.64,184.84,2254.4,0.63,''
2022-6-8,16:30:00,1291.23,1828.13,2021.82,2049.13,192.63,2254.4,0.57,''
2022-6-8,16:15:00,1217.42,1759.66,1976.87,2047.91,207.37,2254.4,0.54,''
2022-6-8,16:00:00,1483.05,1681.75,1954.08,2032.94,190.35,2254.4,0.66,''
2022-6-8,15:45:00,1515.13,1690.77,1961.39,2003.13,181.76,2254.4,0.67,''
2022-6-8,15:30:00,1411.12,1693.25,1929.59,1978.35,171.28,2254.4,0.63,''
